engine_temp,vibration,oil_pressure,rpm,speed,failure
94.96714153011233,1.7881201589886484,2.9572042156102225,2928.2883917705353,86.96572495333636,0
88.61735698828815,1.773292945808073,3.2556004295570777,2983.672048129845,85.66647185071334,0
96.47688538100692,1.1021784136849924,3.0220951511638856,3032.1474392937907,61.269603083890175,0
105.23029856408026,1.8349549041492814,3.5883344375568957,3473.43073082309,91.59168443527477,0
87.65846625276664,2.3664145409108723,4.457742825169531,2626.391345756628,50.198346488467635,0
87.6586304305082,1.3628839404616024,2.8831662742870363,2576.82650424367,66.91631348479343,0
105.79212815507391,2.5242413255252965,4.3006563982147314,3618.3098710714876,40.01824374204384,0
97.67434729152909,2.243887410542169,2.8746623421224897,2768.6776290593507,111.1725303392563,0
85.30525614065049,1.632883339014481,2.8218982300024926,2368.482323211467,75.36901012109409,0
95.42560043585965,1.9292351813310762,4.154875694674571,2757.435028950065,123.33768069632623,0
85.36582307187538,2.7991609038205167,4.237549102406094,2834.973632378,96.0589985303899,0
85.34270246429743,2.366773906752933,4.181127949410124,3777.4813638628825,88.96196426702049,0
92.41962271566034,2.0043918274490737,2.447362073425487,3462.4131061883686,68.27544611438002,0
70.86719755342202,1.881158341519508,3.1272392175423596,3573.760308316121,59.0729992862516,0
72.75082167486967,2.03830453522583,4.158390873602658,3409.986821173393,90.4594314779389,0
84.37712470759027,1.7441182210288484,3.5332334724511156,3473.121835807657,78.56971981454036,0
79.87168879665576,0.9476252471404927,2.6410457230420286,2655.958936709841,53.21459369029398,0
93.14247332595274,3.0210889552673654,3.8666543513003533,2900.6989223232576,49.66283166983363,0
80.91975924478788,2.077662499599701,2.928154192806824,2505.0423434882255,60.825925417128325,0
75.87696298664709,2.1990736325612685,4.935619878713769,2894.7559847314833,116.41934450532462,0
104.65648768921554,1.9710461250615456,4.735873169934607,3342.0524954673706,124.26555836022608,0
87.74223699513465,1.632441599637706,3.983277941084454,3067.291642406123,84.0997829461782,0
90.67528204687923,1.9070377595256147,4.588805363815819,3655.7404094801477,82.97885592482577,0
75.75251813786544,1.2003026189028443,3.551833080098705,2429.29210388639,73.27359256340958,0
84.55617275474818,3.138543249026652,4.112349995500013,3250.11917534912,61.310293033809955,0
91.10922589709867,1.382744000788802,4.68217623624166,2375.8485990653407,107.50358115214487,0
78.49006422577698,1.4840168580764104,3.6963989454354502,3047.0882345868213,117.47152787794272,0
93.75698018345672,1.7798703978067998,3.295850262788573,3370.1667112782393,62.13161828321429,0
83.99361310081196,2.6440378624261887,2.136302433458307,2892.74871658789,78.34323243150797,0
87.08306250206724,2.007254499631327,3.433493179422805,3275.563302043478,71.00267398579665,0
83.98293387770603,1.3819321019847688,4.158738547649849,2520.133832583533,71.59521850270046,0
108.52278184508938,2.6271691803786696,4.256506742054103,2168.1550109018085,103.71816510859725,0
89.86502775262066,2.3655003133927406,3.9034920525747276,3278.5148112439015,53.76076909267756,0
79.422890710441,2.269217478608226,3.066960724030208,3872.0051170378665,89.32939381872613,0
98.22544912103189,2.35786712058542,1.9185427448419274,2501.9775299150538,94.56476214611732,0
77.79156350028978,3.1971809502912256,3.1038279215962117,3611.097090053398,77.15697652796362,0
92.08863595004756,3.092547447518056,3.256524103156839,3021.7117044082056,97.86135653973545,0
70.40329876120225,1.6566423284983522,3.2496568262479886,2332.154239153462,82.953036810749,0
76.71813951101569,2.8119424964055764,3.9948450855823396,2434.2473493239186,104.34259842312224,0
91.96861235869123,2.1915840948794503,5.088541128811872,3007.892386680325,49.55589390148292,0
97.3846657999541,2.2495479080688745,3.5988233614728746,2797.7688560379484,73.02449477986261,0
91.7136828118997,1.1538645841783357,3.3266145686748305,2343.5435116208805,78.5637371429793,0
88.8435171761176,1.914807117305902,3.2926225495967256,2152.9803593872975,26.555852310573016,0
86.98896304410711,1.5935882048317176,3.5995078135261713,2576.640336036747,58.280945328429304,0
75.21478009632573,2.4140294074466544,2.8373649917212806,3096.904504165559,63.72801491282427,0
82.80155791605291,2.5355402502014024,3.596158846996844,2996.799623698431,98.964119896467,0
85.39361229040213,0.9627568244918443,3.86064986906544,2749.3810212499607,65.86313307370798,0
100.57122226218915,1.9889825679978648,3.6677488508595903,3100.9435971457415,63.638420253880454,0
93.43618289568461,2.560930752397126,3.866033547203825,3520.013359931344,96.34971561312383,0
72.36959844637266,1.9066605188432775,3.8469980874788283,3197.063255217074,47.64178708419891,0
93.24083969394795,2.364531822501182,2.082482654202845,2939.3456643052095,38.575118651128555,0
86.14917719583684,2.175582733813542,4.009496126716322,3464.0360033303446,72.76815399861307,0
83.23077999694041,2.170830115976313,2.963188123470037,2520.0748488918525,51.045864638432896,0
96.11676288840867,1.8643425109658514,2.6233286695968334,2887.540230222324,51.80641410680702,0
100.30999522495951,1.3917095979321452,2.616438537716003,2899.456032199816,91.46867583375963,0
99.31280119116198,1.4392349262874862,3.8468332883780234,2381.5233707785774,97.51947675825159,0
81.60782476777362,2.3546762572276587,3.3219400582201177,2790.062918857821,95.7772843170425,0
86.90787624148786,2.0097291277594413,2.1544249728116713,1962.5201595523486,102.17553320614466,0
93.31263431403563,1.9307438776963877,3.8824302521538265,3956.089023831477,104.82268640029604,0
99.75545127122359,1.7880549788388238,2.348313495360938,2531.2931057818437,37.42819582346138,0
85.2082576215471,1.847405577259624,3.6118570868145685,3793.057065710656,89.00823919858934,0
88.14341023336183,2.5234558972440695,3.6907991405384433,3019.0422528597464,69.40783600860883,0
78.93665025993971,1.8323779590659866,4.208461665356036,3282.4320660779795,65.05151508019128,0
78.0379337591933,1.3294676433492156,4.925347829173481,2755.6001008245344,91.20829264417411,0
98.12525822394198,2.3718258877700866,2.4082589392795666,3103.9648459808373,45.39409040208496,0
103.56240028570824,1.8975616680676415,3.4580209151495604,3325.244819994218,44.9778278825536,0
89.27989878419666,2.0156979327663884,3.2789317639646263,3332.276207197091,92.67145488163435,0
100.03532897892025,2.803789153199755,3.84699974876877,3387.3866950371785,89.75572035021796,0
93.61636025047635,1.9897197213247464,3.672535016746895,2815.833644980412,82.7346531174302,0
83.54880245394875,2.144591836559363,3.217963005810704,2759.8201637543225,62.40173190553726,0
93.61395605508415,1.4105382543508374,3.1472782491113156,2202.911837366198,94.87659269164249,0
105.38036566465969,1.89016527382452,2.6068393158527616,3261.6095055884684,93.60605784120952,0
89.64173960890048,2.3047630226043005,4.290289265925208,3541.1893556617215,81.70609030094909,0
105.64643655814007,1.2223131330793788,3.8673633452796237,3807.990839958965,56.45357917460457,0
63.80254895910256,2.100422546557855,4.2342145582361095,3152.5863172902536,71.49503308540986,0
98.21902504375224,2.0503955363224033,3.251683090819589,2616.7601135457157,96.75667355048886,0
90.87047068238171,2.0206437277937197,2.9745316250444556,2151.4519283552722,106.54382445603574,0
87.00992649534132,2.5185794493291214,2.6373479466966177,3520.8333665416753,73.46926793247343,0
